NNS,VBP,IN,JJ,NNP,NN,VBG,VBN,VBD,VBZ,NNPS,VB,RB,MD,JJR,JJS,CD,RP,CC,WP$,DT,RBR,WP,UH,PDT,EX,PRP,$,WDT,WRB,FW,RBS,'',SYM,sentence_count,word_count
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,5.0,20.0,22.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,16.0,38.0,38.0,5.0,10.0,11.0,1.0,3.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0
33.0,2.0,2.0,41.0,95.0,95.0,10.0,17.0,8.0,8.0,2.0,20.0,20.0,6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,257.0
49.0,5.0,10.0,45.0,55.0,121.0,25.0,10.0,11.0,11.0,2.0,20.0,34.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,673.0
37.0,3.0,12.0,52.0,93.0,107.0,24.0,6.0,21.0,4.0,6.0,19.0,17.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,746.0
50.0,1.0,3.0,67.0,55.0,95.0,17.0,13.0,8.0,6.0,5.0,25.0,29.0,11.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,710.0
42.0,1.0,8.0,35.0,71.0,92.0,17.0,17.0,16.0,4.0,2.0,20.0,24.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,705.0
82.0,12.0,9.0,79.0,200.0,180.0,35.0,21.0,40.0,7.0,8.0,41.0,21.0,11.0,2.0,6.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,680.0
12.0,0.0,1.0,20.0,39.0,42.0,9.0,5.0,11.0,1.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1343.0
46.0,10.0,2.0,91.0,104.0,131.0,19.0,11.0,12.0,11.0,0.0,40.0,42.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,272.0
34.0,0.0,8.0,53.0,120.0,126.0,30.0,18.0,20.0,5.0,2.0,18.0,15.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,989.0
46.0,4.0,6.0,73.0,108.0,109.0,14.0,17.0,8.0,6.0,11.0,28.0,17.0,8.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,796.0
9.0,0.0,4.0,3.0,21.0,19.0,4.0,7.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,791.0
6.0,0.0,2.0,0.0,18.0,18.0,4.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,130.0
7.0,2.0,0.0,10.0,30.0,22.0,4.0,4.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,116.0
12.0,1.0,0.0,13.0,27.0,40.0,9.0,4.0,8.0,1.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,140.0
13.0,1.0,0.0,8.0,22.0,26.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,220.0
17.0,1.0,2.0,18.0,20.0,18.0,8.0,7.0,7.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,132.0
50.0,1.0,5.0,53.0,57.0,100.0,15.0,8.0,9.0,8.0,0.0,21.0,21.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180.0
36.0,5.0,1.0,61.0,65.0,75.0,16.0,12.0,18.0,4.0,1.0,23.0,21.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,667.0
34.0,2.0,3.0,35.0,92.0,86.0,25.0,11.0,17.0,5.0,3.0,28.0,10.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,582.0
40.0,8.0,2.0,83.0,40.0,99.0,20.0,11.0,2.0,11.0,1.0,17.0,32.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,632.0
11.0,1.0,1.0,32.0,41.0,58.0,8.0,4.0,4.0,6.0,0.0,15.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,706.0
19.0,0.0,4.0,11.0,42.0,34.0,3.0,6.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,325.0
23.0,3.0,1.0,11.0,42.0,22.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,214.0
1.0,0.0,2.0,6.0,22.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,191.0
39.0,11.0,2.0,55.0,56.0,100.0,13.0,10.0,9.0,4.0,0.0,33.0,23.0,1.0,2.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,65.0
25.0,1.0,7.0,28.0,73.0,54.0,11.0,1.0,12.0,3.0,3.0,12.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,699.0
27.0,0.0,3.0,40.0,108.0,88.0,20.0,8.0,10.0,7.0,1.0,21.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,401.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,580.0
32.0,5.0,7.0,50.0,124.0,107.0,15.0,2.0,8.0,20.0,1.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,3.0,9.0,56.0,127.0,101.0,22.0,12.0,21.0,8.0,4.0,32.0,12.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,677.0
37.0,3.0,5.0,52.0,53.0,102.0,26.0,12.0,4.0,5.0,2.0,22.0,17.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,831.0
21.0,0.0,6.0,9.0,39.0,30.0,6.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,620.0
3.0,0.0,0.0,3.0,4.0,6.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,202.0
13.0,1.0,3.0,9.0,15.0,17.0,3.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0
56.0,3.0,2.0,39.0,71.0,83.0,25.0,16.0,8.0,4.0,3.0,11.0,14.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,120.0
19.0,1.0,2.0,33.0,74.0,58.0,5.0,7.0,2.0,3.0,1.0,13.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,607.0
46.0,3.0,4.0,48.0,141.0,82.0,13.0,3.0,24.0,6.0,2.0,21.0,8.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,373.0
72.0,4.0,4.0,83.0,195.0,147.0,33.0,21.0,36.0,4.0,4.0,39.0,21.0,9.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,719.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1116.0
19.0,1.0,0.0,12.0,33.0,40.0,10.0,3.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,1.0,9.0,30.0,21.0,4.0,3.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,201.0
9.0,0.0,0.0,9.0,62.0,20.0,3.0,4.0,10.0,3.0,0.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,158.0
36.0,0.0,2.0,47.0,38.0,70.0,17.0,9.0,7.0,0.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,207.0
17.0,2.0,6.0,65.0,87.0,127.0,11.0,18.0,3.0,12.0,4.0,22.0,36.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,419.0
102.0,26.0,7.0,94.0,94.0,212.0,48.0,18.0,11.0,10.0,1.0,66.0,38.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,790.0
37.0,0.0,4.0,43.0,101.0,98.0,15.0,20.0,15.0,8.0,1.0,34.0,19.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1525.0
32.0,0.0,3.0,32.0,28.0,52.0,4.0,11.0,11.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,711.0
106.0,4.0,12.0,106.0,188.0,172.0,23.0,30.0,43.0,11.0,9.0,46.0,26.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,314.0
50.0,1.0,3.0,64.0,63.0,106.0,20.0,12.0,12.0,9.0,1.0,19.0,11.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1515.0
22.0,1.0,4.0,6.0,40.0,30.0,5.0,7.0,10.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,606.0
33.0,1.0,6.0,74.0,120.0,114.0,26.0,16.0,18.0,8.0,1.0,29.0,12.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,206.0
99.0,20.0,11.0,153.0,198.0,269.0,37.0,45.0,15.0,23.0,8.0,100.0,61.0,12.0,3.0,2.0,10.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,796.0
44.0,0.0,5.0,59.0,122.0,87.0,18.0,13.0,21.0,6.0,4.0,29.0,13.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,2101.0
43.0,9.0,4.0,65.0,47.0,87.0,11.0,13.0,8.0,6.0,0.0,15.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,719.0
88.0,8.0,3.0,107.0,169.0,162.0,36.0,15.0,31.0,16.0,4.0,42.0,30.0,3.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,571.0
56.0,4.0,6.0,84.0,70.0,109.0,19.0,23.0,6.0,14.0,1.0,19.0,30.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1162.0
44.0,2.0,3.0,57.0,41.0,102.0,10.0,11.0,4.0,9.0,1.0,21.0,19.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,39.0,848.0
69.0,3.0,5.0,51.0,151.0,82.0,26.0,13.0,13.0,7.0,2.0,30.0,20.0,2.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,625.0
25.0,3.0,3.0,31.0,76.0,77.0,11.0,20.0,12.0,7.0,1.0,25.0,21.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,843.0
81.0,12.0,11.0,84.0,211.0,136.0,27.0,14.0,31.0,12.0,1.0,42.0,35.0,5.0,0.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,576.0
68.0,3.0,14.0,78.0,184.0,147.0,28.0,16.0,29.0,11.0,4.0,34.0,24.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1171.0
19.0,2.0,2.0,37.0,54.0,73.0,6.0,7.0,11.0,11.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1132.0
61.0,3.0,6.0,67.0,132.0,126.0,26.0,15.0,26.0,10.0,2.0,30.0,26.0,3.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,432.0
38.0,0.0,4.0,48.0,107.0,71.0,16.0,8.0,15.0,7.0,11.0,24.0,8.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,966.0
42.0,3.0,5.0,58.0,106.0,95.0,12.0,13.0,19.0,4.0,0.0,28.0,16.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,630.0
40.0,2.0,7.0,40.0,81.0,101.0,28.0,16.0,13.0,10.0,0.0,9.0,18.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,698.0
13.0,1.0,1.0,9.0,29.0,18.0,2.0,6.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,649.0
30.0,0.0,2.0,37.0,60.0,52.0,13.0,12.0,14.0,0.0,3.0,7.0,6.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,149.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,448.0
9.0,0.0,1.0,28.0,64.0,49.0,7.0,4.0,9.0,1.0,0.0,12.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,318.0
45.0,4.0,6.0,59.0,72.0,114.0,20.0,20.0,10.0,7.0,0.0,24.0,26.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,5.0,0.0,44.0,42.0,50.0,8.0,2.0,5.0,3.0,0.0,8.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,771.0
98.0,0.0,14.0,146.0,333.0,268.0,48.0,50.0,43.0,15.0,11.0,41.0,61.0,4.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,338.0
12.0,0.0,4.0,13.0,20.0,22.0,4.0,4.0,6.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1947.0
72.0,2.0,7.0,62.0,134.0,143.0,27.0,29.0,38.0,4.0,10.0,8.0,12.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,130.0
14.0,1.0,0.0,8.0,43.0,23.0,0.0,8.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,920.0
25.0,1.0,1.0,32.0,71.0,80.0,12.0,13.0,14.0,5.0,1.0,23.0,12.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,182.0
81.0,18.0,14.0,100.0,83.0,201.0,27.0,30.0,17.0,11.0,3.0,33.0,34.0,8.0,11.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,544.0
54.0,0.0,1.0,84.0,170.0,172.0,28.0,20.0,43.0,2.0,5.0,42.0,22.0,3.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1298.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1110.0
14.0,0.0,1.0,14.0,67.0,32.0,8.0,3.0,14.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.0,0.0,6.0,43.0,27.0,1.0,9.0,5.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,249.0
26.0,2.0,4.0,23.0,64.0,44.0,2.0,7.0,15.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,186.0
57.0,5.0,2.0,71.0,87.0,103.0,22.0,11.0,5.0,11.0,0.0,17.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,316.0
32.0,0.0,4.0,52.0,75.0,85.0,11.0,10.0,3.0,13.0,3.0,20.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,680.0
99.0,4.0,14.0,114.0,200.0,199.0,28.0,18.0,47.0,16.0,5.0,49.0,28.0,3.0,3.0,3.0,16.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,551.0
56.0,3.0,6.0,76.0,120.0,124.0,17.0,7.0,21.0,12.0,4.0,27.0,14.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1458.0
78.0,16.0,10.0,134.0,194.0,224.0,24.0,21.0,9.0,21.0,4.0,50.0,49.0,7.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,811.0
45.0,4.0,2.0,54.0,36.0,52.0,13.0,9.0,9.0,2.0,0.0,4.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1637.0
102.0,5.0,21.0,159.0,277.0,249.0,39.0,57.0,66.0,11.0,19.0,32.0,48.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,423.0
29.0,1.0,3.0,25.0,44.0,50.0,8.0,13.0,11.0,0.0,3.0,5.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1952.0
32.0,5.0,1.0,59.0,71.0,95.0,13.0,9.0,16.0,11.0,0.0,17.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,343.0
